gene	key	tmd_index	tmd_start_aa	tmd_end_aa	tmd_length_aa	protein_length	classification	label_WT_lost	uniprot_accession	alphafold_available	local_pdb
FUS1	FUS1__TMD1	1	72	96	25	512	No_eS7_event	0	P11710	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FUS1__P11710.pdb
HMG1	HMG1__TMD1	1	29	49	21	1054	No_eS7_event	0	P12683	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG1__P12683.pdb
HMG1	HMG1__TMD2	2	188	208	21	1054	No_eS7_event	0	P12683	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG1__P12683.pdb
HMG1	HMG1__TMD3	3	218	238	21	1054	No_eS7_event	0	P12683	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG1__P12683.pdb
HMG1	HMG1__TMD4	4	247	267	21	1054	No_eS7_event	0	P12683	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG1__P12683.pdb
HMG1	HMG1__TMD5	5	310	330	21	1054	No_eS7_event	0	P12683	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG1__P12683.pdb
HMG1	HMG1__TMD6	6	337	357	21	1054	No_eS7_event	0	P12683	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG1__P12683.pdb
HMG1	HMG1__TMD7	7	401	421	21	1054	No_eS7_event	0	P12683	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG1__P12683.pdb
HMG1	HMG1__TMD8	8	499	519	21	1054	No_eS7_event	0	P12683	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG1__P12683.pdb
HMG2	HMG2__TMD1	1	25	45	21	1045	No_eS7_event	0	P12684	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG2__P12684.pdb
HMG2	HMG2__TMD2	2	187	207	21	1045	No_eS7_event	0	P12684	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG2__P12684.pdb
HMG2	HMG2__TMD3	3	217	237	21	1045	No_eS7_event	0	P12684	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG2__P12684.pdb
HMG2	HMG2__TMD4	4	244	264	21	1045	No_eS7_event	0	P12684	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG2__P12684.pdb
HMG2	HMG2__TMD5	5	302	322	21	1045	No_eS7_event	0	P12684	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG2__P12684.pdb
HMG2	HMG2__TMD6	6	325	345	21	1045	No_eS7_event	0	P12684	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG2__P12684.pdb
HMG2	HMG2__TMD7	7	403	423	21	1045	No_eS7_event	0	P12684	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG2__P12684.pdb
HMG2	HMG2__TMD8	8	498	518	21	1045	No_eS7_event	0	P12684	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HMG2__P12684.pdb
STE6	STE6__TMD1	1	26	46	21	1290	No_eS7_event	0	P12866	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/STE6__P12866.pdb
STE6	STE6__TMD2	2	76	96	21	1290	No_eS7_event	0	P12866	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/STE6__P12866.pdb
STE6	STE6__TMD3	3	151	171	21	1290	No_eS7_event	0	P12866	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/STE6__P12866.pdb
STE6	STE6__TMD4	4	174	194	21	1290	No_eS7_event	0	P12866	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/STE6__P12866.pdb
STE6	STE6__TMD5	5	263	283	21	1290	No_eS7_event	0	P12866	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/STE6__P12866.pdb
STE6	STE6__TMD6	6	297	317	21	1290	No_eS7_event	0	P12866	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/STE6__P12866.pdb
STE6	STE6__TMD7	7	716	736	21	1290	No_eS7_event	0	P12866	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/STE6__P12866.pdb
STE6	STE6__TMD8	8	764	784	21	1290	No_eS7_event	0	P12866	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/STE6__P12866.pdb
STE6	STE6__TMD9	9	839	859	21	1290	No_eS7_event	0	P12866	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/STE6__P12866.pdb
STE6	STE6__TMD10	10	866	886	21	1290	No_eS7_event	0	P12866	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/STE6__P12866.pdb
STE6	STE6__TMD11	11	946	966	21	1290	No_eS7_event	0	P12866	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/STE6__P12866.pdb
STE6	STE6__TMD12	12	982	1002	21	1290	No_eS7_event	0	P12866	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/STE6__P12866.pdb
KEX2	KEX2__TMD1	1	679	699	21	814	No_eS7_event	0	P13134	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/KEX2__P13134.pdb
PMR1	PMR1__TMD1	1	93	111	19	950	No_eS7_event	0	P13586	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMR1__P13586.pdb
PMR1	PMR1__TMD2	2	117	133	17	950	No_eS7_event	0	P13586	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMR1__P13586.pdb
PMR1	PMR1__TMD3	3	289	309	21	950	No_eS7_event	0	P13586	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMR1__P13586.pdb
PMR1	PMR1__TMD4	4	324	344	21	950	No_eS7_event	0	P13586	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMR1__P13586.pdb
PMR1	PMR1__TMD5	5	815	835	21	950	No_eS7_event	0	P13586	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMR1__P13586.pdb
PMR1	PMR1__TMD6	6	845	862	18	950	No_eS7_event	0	P13586	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMR1__P13586.pdb
PMR1	PMR1__TMD7	7	885	905	21	950	No_eS7_event	0	P13586	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMR1__P13586.pdb
PMR1	PMR1__TMD8	8	910	930	21	950	No_eS7_event	0	P13586	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMR1__P13586.pdb
ENA1	ENA1__TMD1	1	64	84	21	1091	No_eS7_event	0	P13587	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ENA1__P13587.pdb
ENA1	ENA1__TMD2	2	91	111	21	1091	No_eS7_event	0	P13587	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ENA1__P13587.pdb
ENA1	ENA1__TMD3	3	283	303	21	1091	No_eS7_event	0	P13587	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ENA1__P13587.pdb
ENA1	ENA1__TMD4	4	313	333	21	1091	No_eS7_event	0	P13587	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ENA1__P13587.pdb
ENA1	ENA1__TMD5	5	816	836	21	1091	No_eS7_event	0	P13587	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ENA1__P13587.pdb
ENA1	ENA1__TMD6	6	849	869	21	1091	No_eS7_event	0	P13587	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ENA1__P13587.pdb
ENA1	ENA1__TMD7	7	886	906	21	1091	No_eS7_event	0	P13587	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ENA1__P13587.pdb
ENA1	ENA1__TMD8	8	944	964	21	1091	No_eS7_event	0	P13587	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ENA1__P13587.pdb
ENA1	ENA1__TMD9	9	992	1012	21	1091	No_eS7_event	0	P13587	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ENA1__P13587.pdb
ENA1	ENA1__TMD10	10	1022	1042	21	1091	No_eS7_event	0	P13587	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ENA1__P13587.pdb
DPM1	DPM1__TMD1	1	239	259	21	267	No_eS7_event	0	P14020	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/DPM1__P14020.pdb
CHS2	CHS2__TMD1	1	644	664	21	963	No_eS7_event	0	P14180	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CHS2__P14180.pdb
CHS2	CHS2__TMD2	2	678	698	21	963	No_eS7_event	0	P14180	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CHS2__P14180.pdb
CHS2	CHS2__TMD3	3	712	732	21	963	No_eS7_event	0	P14180	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CHS2__P14180.pdb
CHS2	CHS2__TMD4	4	744	764	21	963	No_eS7_event	0	P14180	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CHS2__P14180.pdb
CHS2	CHS2__TMD5	5	776	796	21	963	No_eS7_event	0	P14180	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CHS2__P14180.pdb
CHS2	CHS2__TMD6	6	876	896	21	963	No_eS7_event	0	P14180	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CHS2__P14180.pdb
CHS2	CHS2__TMD7	7	906	926	21	963	No_eS7_event	0	P14180	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CHS2__P14180.pdb
BPT1	BPT1__TMD1	1	30	50	21	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD2	2	85	105	21	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD3	3	111	127	17	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD4	4	140	160	21	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD5	5	179	199	21	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD6	6	284	304	21	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD7	7	334	354	21	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD8	8	411	431	21	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD9	9	435	455	21	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD10	10	519	539	21	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD11	11	561	581	21	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD12	12	973	993	21	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD13	13	1031	1052	22	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD14	14	1096	1116	21	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD15	15	1118	1138	21	1559	4KR-specific	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD16	16	1210	1230	21	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
BPT1	BPT1__TMD17	17	1236	1256	21	1559	No_eS7_event	0	P14772	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BPT1__P14772.pdb
SEC63	SEC63__TMD1	1	14	41	28	663	No_eS7_event	0	P14906	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC63__P14906.pdb
SEC63	SEC63__TMD2	2	93	108	16	663	No_eS7_event	0	P14906	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC63__P14906.pdb
SEC63	SEC63__TMD3	3	221	239	19	663	No_eS7_event	0	P14906	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC63__P14906.pdb
SEC11	SEC11__TMD1	1	10	31	22	167	No_eS7_event	0	P15367	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC11__P15367.pdb
NCP1	NCP1__TMD1	1	8	24	17	691	No_eS7_event	0	P16603	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/NCP1__P16603.pdb
ALG1	ALG1__TMD1	1	8	28	21	449	No_eS7_event	0	P16661	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG1__P16661.pdb
FCY2	FCY2__TMD1	1	99	119	21	533	No_eS7_event	0	P17064	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FCY2__P17064.pdb
FCY2	FCY2__TMD2	2	122	141	20	533	No_eS7_event	0	P17064	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FCY2__P17064.pdb
FCY2	FCY2__TMD3	3	199	218	20	533	No_eS7_event	0	P17064	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FCY2__P17064.pdb
FCY2	FCY2__TMD4	4	257	276	20	533	No_eS7_event	0	P17064	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FCY2__P17064.pdb
FCY2	FCY2__TMD5	5	301	320	20	533	No_eS7_event	0	P17064	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FCY2__P17064.pdb
FCY2	FCY2__TMD6	6	348	367	20	533	No_eS7_event	0	P17064	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FCY2__P17064.pdb
FCY2	FCY2__TMD7	7	399	418	20	533	No_eS7_event	0	P17064	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FCY2__P17064.pdb
FCY2	FCY2__TMD8	8	466	485	20	533	No_eS7_event	0	P17064	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FCY2__P17064.pdb
CPT1	CPT1__TMD1	1	41	61	21	393	No_eS7_event	0	P17898	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CPT1__P17898.pdb
CPT1	CPT1__TMD2	2	173	193	21	393	No_eS7_event	0	P17898	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CPT1__P17898.pdb
CPT1	CPT1__TMD3	3	211	231	21	393	No_eS7_event	0	P17898	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CPT1__P17898.pdb
CPT1	CPT1__TMD4	4	264	284	21	393	No_eS7_event	0	P17898	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CPT1__P17898.pdb
CPT1	CPT1__TMD5	5	286	306	21	393	No_eS7_event	0	P17898	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CPT1__P17898.pdb
CPT1	CPT1__TMD6	6	321	341	21	393	No_eS7_event	0	P17898	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CPT1__P17898.pdb
CPT1	CPT1__TMD7	7	349	369	21	393	No_eS7_event	0	P17898	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CPT1__P17898.pdb
AAC3	AAC3__TMD1	1	12	39	28	307	No_eS7_event	0	P18238	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AAC3__P18238.pdb
AAC3	AAC3__TMD2	2	80	104	25	307	No_eS7_event	0	P18238	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AAC3__P18238.pdb
AAC3	AAC3__TMD3	3	112	132	21	307	No_eS7_event	0	P18238	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AAC3__P18238.pdb
AAC3	AAC3__TMD4	4	182	203	22	307	No_eS7_event	0	P18238	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AAC3__P18238.pdb
AAC3	AAC3__TMD5	5	217	237	21	307	No_eS7_event	0	P18238	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AAC3__P18238.pdb
AAC3	AAC3__TMD6	6	277	297	21	307	No_eS7_event	0	P18238	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AAC3__P18238.pdb
PET9	PET9__TMD1	1	23	50	28	318	No_eS7_event	0	P18239	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PET9__P18239.pdb
PET9	PET9__TMD2	2	91	115	25	318	No_eS7_event	0	P18239	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PET9__P18239.pdb
PET9	PET9__TMD3	3	123	143	21	318	No_eS7_event	0	P18239	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PET9__P18239.pdb
PET9	PET9__TMD4	4	193	214	22	318	No_eS7_event	0	P18239	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PET9__P18239.pdb
PET9	PET9__TMD5	5	228	248	21	318	No_eS7_event	0	P18239	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PET9__P18239.pdb
PET9	PET9__TMD6	6	288	308	21	318	No_eS7_event	0	P18239	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PET9__P18239.pdb
SPO7	SPO7__TMD1	1	73	93	21	259	WT-lost	1	P18410	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SPO7__P18410.pdb
SPO7	SPO7__TMD2	2	107	127	21	259	No_eS7_event	0	P18410	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SPO7__P18410.pdb
GAP1	GAP1__TMD1	1	96	116	21	602	No_eS7_event	0	P19145	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GAP1__P19145.pdb
GAP1	GAP1__TMD2	2	122	142	21	602	No_eS7_event	0	P19145	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GAP1__P19145.pdb
GAP1	GAP1__TMD3	3	166	185	20	602	No_eS7_event	0	P19145	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GAP1__P19145.pdb
GAP1	GAP1__TMD4	4	205	224	20	602	No_eS7_event	0	P19145	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GAP1__P19145.pdb
GAP1	GAP1__TMD5	5	238	256	19	602	No_eS7_event	0	P19145	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GAP1__P19145.pdb
GAP1	GAP1__TMD6	6	281	298	18	602	No_eS7_event	0	P19145	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GAP1__P19145.pdb
GAP1	GAP1__TMD7	7	322	342	21	602	No_eS7_event	0	P19145	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GAP1__P19145.pdb
GAP1	GAP1__TMD8	8	377	396	20	602	No_eS7_event	0	P19145	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GAP1__P19145.pdb
GAP1	GAP1__TMD9	9	422	442	21	602	No_eS7_event	0	P19145	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GAP1__P19145.pdb
GAP1	GAP1__TMD10	10	452	472	21	602	No_eS7_event	0	P19145	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GAP1__P19145.pdb
GAP1	GAP1__TMD11	11	492	510	19	602	No_eS7_event	0	P19145	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GAP1__P19145.pdb
GAP1	GAP1__TMD12	12	530	548	19	602	No_eS7_event	0	P19145	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GAP1__P19145.pdb
COX11	COX11__TMD1	1	85	105	21	300	No_eS7_event	0	P19516	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/COX11__P19516.pdb
PMA2	PMA2__TMD1	1	145	165	21	947	No_eS7_event	0	P19657	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMA2__P19657.pdb
PMA2	PMA2__TMD2	2	170	189	20	947	No_eS7_event	0	P19657	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMA2__P19657.pdb
PMA2	PMA2__TMD3	3	321	342	22	947	No_eS7_event	0	P19657	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMA2__P19657.pdb
PMA2	PMA2__TMD4	4	354	376	23	947	No_eS7_event	0	P19657	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMA2__P19657.pdb
PMA2	PMA2__TMD5	5	749	767	19	947	WT-lost	1	P19657	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMA2__P19657.pdb
PMA2	PMA2__TMD6	6	784	803	20	947	No_eS7_event	0	P19657	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMA2__P19657.pdb
PMA2	PMA2__TMD7	7	854	874	21	947	No_eS7_event	0	P19657	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMA2__P19657.pdb
PMA2	PMA2__TMD8	8	887	903	17	947	No_eS7_event	0	P19657	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PMA2__P19657.pdb
HNM1	HNM1__TMD1	1	58	78	21	563	No_eS7_event	0	P19807	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HNM1__P19807.pdb
HNM1	HNM1__TMD2	2	88	108	21	563	No_eS7_event	0	P19807	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HNM1__P19807.pdb
HNM1	HNM1__TMD3	3	183	203	21	563	No_eS7_event	0	P19807	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HNM1__P19807.pdb
HNM1	HNM1__TMD4	4	206	226	21	563	No_eS7_event	0	P19807	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HNM1__P19807.pdb
HNM1	HNM1__TMD5	5	256	276	21	563	No_eS7_event	0	P19807	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HNM1__P19807.pdb
HNM1	HNM1__TMD6	6	294	314	21	563	No_eS7_event	0	P19807	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HNM1__P19807.pdb
HNM1	HNM1__TMD7	7	343	363	21	563	No_eS7_event	0	P19807	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HNM1__P19807.pdb
HNM1	HNM1__TMD8	8	399	417	19	563	No_eS7_event	0	P19807	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HNM1__P19807.pdb
HNM1	HNM1__TMD9	9	427	445	19	563	No_eS7_event	0	P19807	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HNM1__P19807.pdb
HNM1	HNM1__TMD10	10	466	486	21	563	No_eS7_event	0	P19807	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HNM1__P19807.pdb
HNM1	HNM1__TMD11	11	492	512	21	563	No_eS7_event	0	P19807	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HNM1__P19807.pdb
ZRC1	ZRC1__TMD1	1	9	29	21	442	No_eS7_event	0	P20107	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ZRC1__P20107.pdb
ZRC1	ZRC1__TMD2	2	33	53	21	442	No_eS7_event	0	P20107	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ZRC1__P20107.pdb
ZRC1	ZRC1__TMD3	3	76	96	21	442	No_eS7_event	0	P20107	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ZRC1__P20107.pdb
ZRC1	ZRC1__TMD4	4	113	133	21	442	No_eS7_event	0	P20107	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ZRC1__P20107.pdb
ZRC1	ZRC1__TMD5	5	236	256	21	442	No_eS7_event	0	P20107	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ZRC1__P20107.pdb
ZRC1	ZRC1__TMD6	6	266	286	21	442	No_eS7_event	0	P20107	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ZRC1__P20107.pdb
OLE1	OLE1__TMD1	1	113	133	21	510	No_eS7_event	0	P21147	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/OLE1__P21147.pdb
OLE1	OLE1__TMD2	2	139	159	21	510	No_eS7_event	0	P21147	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/OLE1__P21147.pdb
OLE1	OLE1__TMD3	3	256	276	21	510	No_eS7_event	0	P21147	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/OLE1__P21147.pdb
OLE1	OLE1__TMD4	4	281	301	21	510	No_eS7_event	0	P21147	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/OLE1__P21147.pdb
CBP3	CBP3__TMD1	1	152	169	18	335	No_eS7_event	0	P21560	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CBP3__P21560.pdb
COX10	COX10__TMD1	1	158	178	21	462	No_eS7_event	0	P21592	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/COX10__P21592.pdb
COX10	COX10__TMD2	2	234	254	21	462	No_eS7_event	0	P21592	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/COX10__P21592.pdb
COX10	COX10__TMD3	3	274	294	21	462	No_eS7_event	0	P21592	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/COX10__P21592.pdb
COX10	COX10__TMD4	4	298	318	21	462	No_eS7_event	0	P21592	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/COX10__P21592.pdb
COX10	COX10__TMD5	5	352	372	21	462	No_eS7_event	0	P21592	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/COX10__P21592.pdb
COX10	COX10__TMD6	6	373	393	21	462	No_eS7_event	0	P21592	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/COX10__P21592.pdb
COX10	COX10__TMD7	7	425	445	21	462	No_eS7_event	0	P21592	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/COX10__P21592.pdb
SEC62	SEC62__TMD1	1	150	169	20	274	No_eS7_event	0	P21825	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC62__P21825.pdb
SEC62	SEC62__TMD2	2	184	204	21	274	No_eS7_event	0	P21825	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC62__P21825.pdb
EPT1	EPT1__TMD1	1	50	69	20	391	No_eS7_event	0	P22140	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/EPT1__P22140.pdb
EPT1	EPT1__TMD2	2	173	193	21	391	No_eS7_event	0	P22140	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/EPT1__P22140.pdb
EPT1	EPT1__TMD3	3	212	232	21	391	No_eS7_event	0	P22140	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/EPT1__P22140.pdb
EPT1	EPT1__TMD4	4	265	282	18	391	No_eS7_event	0	P22140	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/EPT1__P22140.pdb
EPT1	EPT1__TMD5	5	286	308	23	391	No_eS7_event	0	P22140	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/EPT1__P22140.pdb
