gene	protein_length	n_tmd	n_WT_lost	has_WT_lost	n_any_eS7_event	has_any_eS7_event	n_4KR_specific	has_4KR_specific	n_shared	has_shared	single_pass	multi_pass	loc_er	loc_golgi	loc_cell_membrane	loc_mitochondrion	loc_vacuole	loc_nucleus	is_transporter_like	is_transferase_like	mean_tmd_length_aa	mean_relative_tmd_position	min_relative_tmd_position	max_relative_tmd_position	subcellular_location	protein_name	entry_name	tmd_length_median	tmd_length_std	tmd_length_min	tmd_length_max	relative_position_std	first_tmd_position	last_tmd_position	tmd_density	tmd_aa_fraction	mean_tmd_gap	max_tmd_gap	protein_hydrophobicity_mean	protein_aromatic_fraction	protein_positive_fraction	protein_negative_fraction	protein_KR_fraction	protein_DE_fraction	protein_charge_balance_pos_minus_neg	tmd_hydrophobicity_mean	tmd_hydrophobicity_std	tmd_hydrophobicity_min	tmd_hydrophobicity_max	tmd_aromatic_fraction_mean	tmd_aromatic_fraction_std	tmd_positive_fraction_mean	tmd_positive_fraction_std	tmd_negative_fraction_mean	tmd_negative_fraction_std	tmd_charge_balance_mean	tmd_charge_balance_std
ALG3	458	10	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.55	0.1	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305|PubMed:11308030}; Multi-pass membrane protein {ECO:0000255}.	Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase (EC 2.4.1.258) (Asparagine-linked glycosylation protein 3) (Dol-P-Man-dependent alpha(1-3)-mannosyltransferase) (Dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichyl mannosyltransferase) (Dolichyl-phosphate-mannose--glycolipid alpha-mannosyltransferase) (HM-1 killer toxin resistance protein)	ALG3_YEAST	21.0	0.0	21.0	21.0	0.2872281323269014	0.1	1.0	0.021834061135371178	0.4585152838427948	20.555555555555557	39.0	0.4290393013100436	0.13100436681222707	0.11135371179039301	0.05895196506550218	0.08296943231441048	0.05895196506550218	0.05240174672489083	1.607142857142857	0.41875124800978275	0.6142857142857141	2.061904761904762	0.1333333333333333	0.07315376902732007	0.04285714285714286	0.04492371967646002	0.014285714285714285	0.02182178902359924	0.02857142857142857	0.05714285714285714
ALG5	334	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:8076653}; Single-pass membrane protein {ECO:0000255}. Note=Its interaction with the substrate UDP-glucose may occur at the cytoplasmic side of the ER, whereas the steps utilizing dolichyl beta-D-glucosyl phosphate take place in the lumen of the ER. {ECO:0000269|PubMed:8076653}.	Dolichyl-phosphate beta-glucosyltransferase (DolP-glucosyltransferase) (EC 2.4.1.117) (Asparagine-linked glycosylation protein 5)	ALG5_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.0029940119760479044	0.06287425149700598	0.0	0.0	0.017365269461077835	0.10479041916167664	0.15868263473053892	0.11676646706586827	0.1347305389221557	0.11676646706586827	0.041916167664670656	2.5047619047619043	0.0	2.5047619047619043	2.5047619047619043	0.23809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALG6	544	11	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.5454545454545454	0.0909090909090909	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305|PubMed:8877369}; Multi-pass membrane protein {ECO:0000255}.	Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase (EC 2.4.1.267) (Asparagine-linked glycosylation protein 6) (Dol-P-Glc:Man(9)GlcNAc(2)-PP-Dol alpha-1,3-glucosyltransferase) (Dolichyl-P-Glc:Man9GlcNAc2-PP-dolichyl glucosyltransferase)	ALG6_YEAST	21.0	0.0	21.0	21.0	0.2874797872880345	0.0909090909090909	1.0	0.02022058823529412	0.42463235294117646	26.3	57.0	0.43180147058823526	0.18382352941176472	0.0974264705882353	0.04779411764705882	0.07536764705882353	0.04779411764705882	0.049632352941176475	1.5060606060606057	0.3503986063023993	0.9904761904761903	2.123809523809524	0.22943722943722944	0.06678462606295027	0.0303030303030303	0.022906937758134984	0.012987012987012986	0.021207703400720156	0.017316017316017316	0.02290693775813498
ALG7	448	11	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.5454545454545454	0.0909090909090909	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:P23338}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q9H3H5}.	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase (EC 2.7.8.15) (GlcNAc-1-P transferase) (G1PT) (GPT) (N-acetylglucosamine-1-phosphate transferase) (Tunicamycin resistance protein 1)	GPT_YEAST	21.0	0.0	21.0	21.0	0.2874797872880345	0.0909090909090909	1.0	0.024553571428571428	0.515625	18.5	57.0	0.5881696428571429	0.12946428571428573	0.10491071428571429	0.06919642857142858	0.08258928571428571	0.06919642857142858	0.03571428571428571	1.5822510822510822	0.36718685150355385	0.8857142857142856	2.2380952380952377	0.16017316017316016	0.0681732283464226	0.021645021645021644	0.0470250237714295	0.03463203463203463	0.04106854104114778	-0.012987012987012986	0.07346563960379715
ALG8	577	13	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.5384615384615384	0.0769230769230769	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:3536907}; Multi-pass membrane protein {ECO:0000255}.	Dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase (EC 2.4.1.265) (Asparagine-linked glycosylation protein 8) (Dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichyl alpha-1,3-glucosyltransferase) (Dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichyl glucosyltransferase)	ALG8_YEAST	21.0	0.0	21.0	21.0	0.28781979898261095	0.0769230769230769	1.0	0.022530329289428077	0.4731369150779896	20.75	54.0	0.48717504332755635	0.18024263431542462	0.1195840554592721	0.060658578856152515	0.1022530329289428	0.060658578856152515	0.058925476603119586	1.4076923076923078	0.4728068004790515	0.3047619047619047	1.9428571428571424	0.23809523809523808	0.08559209850218258	0.04761904761904762	0.045750901087167756	0.036630036630036625	0.02741140942691532	0.010989010989010988	0.05651006820711176
ALG9	555	9	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.5555555555555556	0.1111111111111111	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305|PubMed:15987956}; Multi-pass membrane protein {ECO:0000269|PubMed:16847258}.	Alpha-1,2-mannosyltransferase ALG9 (EC 2.4.1.259) (EC 2.4.1.261) (Asparagine-linked glycosylation protein 9) (Dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase) (Dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase)	ALG9_YEAST	21.0	0.0	21.0	21.0	0.28688765527462345	0.1111111111111111	1.0	0.016216216216216217	0.34054054054054056	21.75	42.0	0.33549549549549545	0.15855855855855855	0.1009009009009009	0.06486486486486487	0.08108108108108109	0.06486486486486487	0.03603603603603603	1.5253968253968253	0.42178638443438426	0.8333333333333334	2.0476190476190474	0.18518518518518517	0.09640670454120952	0.042328042328042326	0.03509655862809947	0.015873015873015872	0.02244783432338246	0.026455026455026454	0.03959425806109991
ALP1	573	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.916666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Basic amino-acid permease	ALP1_YEAST	21.0	0.2763853991962833	20.0	21.0	0.28767104412788863	0.0833333333333333	1.0	0.020942408376963352	0.43804537521815007	18.818181818181817	37.0	0.3893542757417102	0.14136125654450263	0.08900523560209424	0.08027923211169284	0.08376963350785341	0.08027923211169284	0.008726003490401396	1.6724007936507934	0.4751007417767948	0.8095238095238093	2.538095238095238	0.1984126984126984	0.08657708027488661	0.020039682539682538	0.02371924020193559	0.011904761904761904	0.020619652471058063	0.008134920634920634	0.03296936112500025
ALR1	859	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305|PubMed:9430719}; Multi-pass membrane protein {ECO:0000305}.	Magnesium transporter ALR1 (Aluminum resistance protein 1)	ALR1_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.002328288707799767	0.048894062863795114	8.0	8.0	-0.5720605355064028	0.07566938300349244	0.1408614668218859	0.12339930151338765	0.11175785797438882	0.12339930151338765	0.017462165308498256	1.8785714285714283	0.46904761904761894	1.4095238095238094	2.3476190476190473	0.14285714285714285	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.0
ALR2	858	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305|PubMed:9430719}; Multi-pass membrane protein {ECO:0000305}.	Magnesium transporter ALR2 (Aluminum resistance protein 2)	ALR2_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.002331002331002331	0.04895104895104895	9.0	9.0	-0.6005827505827507	0.08508158508158509	0.14219114219114218	0.12703962703962704	0.11771561771561771	0.12703962703962704	0.015151515151515138	1.7714285714285714	0.39523809523809517	1.3761904761904762	2.1666666666666665	0.14285714285714285	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.0
AMF1	515	13	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.5384615384615384	0.0769230769230769	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:24707045}; Multi-pass membrane protein {ECO:0000255}.	Low affinity ammonium transporter (Ammonium facilitator 1)	AMF1_YEAST	21.0	0.0	21.0	21.0	0.28781979898261095	0.0769230769230769	1.0	0.02524271844660194	0.5300970873786408	12.416666666666666	23.0	0.5071844660194175	0.14951456310679612	0.07184466019417475	0.04854368932038835	0.05631067961165048	0.04854368932038835	0.0233009708737864	1.49010989010989	0.2735726737249917	1.0333333333333332	1.9952380952380955	0.2051282051282051	0.10295581921285857	0.003663003663003663	0.012689016905266502	0.007326007326007326	0.01718101010924333	-0.003663003663003663	0.02258027107314643
ANP1	500	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	12.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11095735}; Single-pass type II membrane protein {ECO:0000305|PubMed:9434768}. Golgi apparatus membrane {ECO:0000269|PubMed:10713261, ECO:0000269|PubMed:9430634, ECO:0000269|PubMed:9434768}; Single-pass type II membrane protein {ECO:0000305|PubMed:9434768}. Note=Cis-Golgi (PubMed:9430634). Recycles between endoplasmic reticulum and Golgi (PubMed:11095735). {ECO:0000269|PubMed:11095735, ECO:0000269|PubMed:9430634}.	Mannan polymerase II complex ANP1 subunit (M-Pol II subunit ANP1) (Aminonitrophenyl propanediol resistance protein)	ANP1_YEAST	12.0	0.0	12.0	12.0	0.0	1.0	1.0	0.002	0.024	0.0	0.0	-0.7465999999999999	0.112	0.134	0.148	0.106	0.148	-0.013999999999999985	2.075	0.0	2.075	2.075	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANT1	328	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.5	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Peroxisome membrane {ECO:0000269|PubMed:11390660, ECO:0000269|PubMed:11566870, ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:11390660, ECO:0000269|PubMed:11566870, ECO:0000269|PubMed:14562095}.	Peroxisomal adenine nucleotide transporter 1	ANT1_YEAST	21.0	1.118033988749895	18.0	21.0	0.28463752127665554	0.1666666666666666	1.0	0.018292682926829267	0.375	34.8	56.0	0.12865853658536583	0.10365853658536585	0.12195121951219512	0.06097560975609756	0.10670731707317073	0.06097560975609756	0.06097560975609756	1.2481481481481482	0.38028564523482783	0.6555555555555556	1.7142857142857142	0.12169312169312167	0.12487220869000999	0.03306878306878307	0.03620087879207409	0.007936507936507936	0.01774657124999833	0.02513227513227513	0.04637182048401615
ANY1	405	8	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	21.5	0.5625	0.125	1.0	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:27811238, ECO:0000269|PubMed:28057802}; Multi-pass membrane protein {ECO:0000269|PubMed:27811238}. Late endosome membrane {ECO:0000269|PubMed:27811238, ECO:0000269|PubMed:28057802}; Multi-pass membrane protein {ECO:0000269|PubMed:27811238}.	Scramblase ANY1 (Antagonizes NEO1 phospholipid flippase protein 1) (CDC50 suppressor 1)	ANY1_YEAST	21.0	0.8660254037844386	21.0	23.0	0.28641098093474	0.125	1.0	0.019753086419753086	0.4246913580246914	16.0	53.0	0.1733333333333333	0.15308641975308643	0.09876543209876543	0.09876543209876543	0.08641975308641975	0.09876543209876543	0.0	1.446350931677019	0.28916400236678647	1.0809523809523809	1.8666666666666667	0.166407867494824	0.1166374878316481	0.040631469979296064	0.04911391924538391	0.02872670807453416	0.02230932924395996	0.011904761904761904	0.056261297143176736
APQ12	138	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	18.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Nucleus membrane; Multi-pass membrane protein. Endoplasmic reticulum membrane; Multi-pass membrane protein.	Nuclear membrane organization protein APQ12	APQ12_YEAST	18.0	1.0	17.0	19.0	0.25	0.5	1.0	0.014492753623188406	0.2608695652173913	9.0	9.0	0.522463768115942	0.18115942028985507	0.09420289855072464	0.050724637681159424	0.07971014492753623	0.050724637681159424	0.043478260869565216	1.7852941176470587	0.21470588235294097	1.5705882352941176	1.9999999999999996	0.29876160990712075	0.12229102167182661	0.05572755417956656	0.0030959752321981435	0.0	0.0	0.05572755417956656	0.0030959752321981435
AQR1	586	11	3	1	4	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	21.0	0.5454545454545454	0.0909090909090909	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:11922628}; Multi-pass membrane protein {ECO:0000269|PubMed:11922628}.	Probable transporter AQR1	AQR1_YEAST	21.0	0.0	21.0	21.0	0.2874797872880345	0.0909090909090909	1.0	0.01877133105802048	0.39419795221843	21.4	58.0	0.20870307167235488	0.11774744027303755	0.10921501706484642	0.07337883959044368	0.09726962457337884	0.07337883959044368	0.035836177474402736	1.7060606060606056	0.3741331816853127	1.0809523809523807	2.371428571428571	0.15584415584415584	0.07621998641410827	0.004329004329004329	0.013689513680382596	0.008658008658008658	0.018366409900949288	-0.004329004329004329	0.024488546534599046
AQY1	305	6	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	21.0	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein. Cell membrane {ECO:0000250}; Multi-pass membrane protein.	Aquaporin-1	AQY1_YEAST	21.0	0.0	21.0	21.0	0.28463752127665554	0.1666666666666666	1.0	0.019672131147540985	0.4131147540983607	19.0	24.0	0.35147540983606557	0.09836065573770492	0.09508196721311475	0.07213114754098361	0.06557377049180328	0.07213114754098361	0.02295081967213114	1.726190476190476	0.2752275221784235	1.2857142857142858	2.0857142857142854	0.17460317460317462	0.08547880646245244	0.007936507936507936	0.01774657124999833	0.015873015873015872	0.022447834323382456	-0.007936507936507936	0.03272306052077508
AQY2	149	2	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}. Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	Aquaporin-like protein 2 (Truncated aquaporin-2)	AQY2_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.013422818791946308	0.28187919463087246	21.0	21.0	-0.05302013422818791	0.1476510067114094	0.09395973154362416	0.11409395973154363	0.04697986577181208	0.11409395973154363	-0.020134228187919462	1.8333333333333335	0.04761904761904756	1.7857142857142858	1.880952380952381	0.30952380952380953	0.023809523809523808	0.0	0.0	0.023809523809523808	0.023809523809523808	-0.023809523809523808	0.023809523809523808
AQY3	646	6	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	21.0	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305|PubMed:12832087}; Multi-pass membrane protein {ECO:0000255}.	Aquaglycerol porin AQY3 (Aquaporin-3)	AQY3_YEAST	21.0	0.0	21.0	21.0	0.28463752127665554	0.1666666666666666	1.0	0.009287925696594427	0.19504643962848298	22.8	39.0	-0.41114551083591333	0.0913312693498452	0.1238390092879257	0.10061919504643962	0.10681114551083591	0.10061919504643962	0.023219814241486073	1.4817460317460316	0.1717461050963666	1.2523809523809524	1.7476190476190474	0.16666666666666666	0.07142857142857142	0.0	0.0	0.031746031746031744	0.03549314249999666	-0.031746031746031744	0.03549314249999666
ARE1	610	7	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.5714285714285714	0.1428571428571428	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:10672016}; Multi-pass membrane protein {ECO:0000255}.	Sterol O-acyltransferase 1 (EC 2.3.1.-) (Sterol-ester synthase 1)	ARE1_YEAST	21.0	0.0	21.0	21.0	0.28571428571428575	0.1428571428571428	1.0	0.011475409836065573	0.24098360655737705	47.0	105.0	0.035737704918032735	0.16721311475409836	0.12622950819672132	0.09180327868852459	0.10163934426229508	0.09180327868852459	0.03442622950819674	1.6986394557823128	0.36665089007241286	1.2714285714285718	2.4428571428571426	0.23129251700680267	0.05930474753116562	0.013605442176870748	0.021512092926315503	0.027210884353741496	0.02356531710978064	-0.013605442176870748	0.03332639105827453
ARE2	642	7	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.5714285714285714	0.1428571428571428	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:10672016}; Multi-pass membrane protein {ECO:0000255}.	Sterol O-acyltransferase 2 (EC 2.3.1.-) (Sterol-ester synthase 2)	ARE2_YEAST	21.0	0.0	21.0	21.0	0.28571428571428575	0.1428571428571428	1.0	0.010903426791277258	0.22897196261682243	46.833333333333336	91.0	0.09158878504672895	0.14641744548286603	0.11993769470404984	0.09657320872274143	0.09813084112149532	0.09657320872274143	0.023364485981308414	1.5149659863945575	0.4075925715496215	0.6285714285714283	1.942857142857143	0.24489795918367346	0.07815731491888474	0.02040816326530612	0.02356531710978064	0.04081632653061224	0.030422693571425706	-0.02040816326530612	0.04302418585263101
ARN1	627	13	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.5384615384615384	0.0769230769230769	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12721368}; Multi-pass membrane protein {ECO:0000269|PubMed:16847258}. Endosome membrane {ECO:0000269|PubMed:10748025}; Multi-pass membrane protein {ECO:0000269|PubMed:16847258}.	Siderophore iron transporter ARN1 (Ferrichrome permease)	ARN1_YEAST	21.0	0.0	21.0	21.0	0.28781979898261095	0.0769230769230769	1.0	0.02073365231259968	0.4354066985645933	20.083333333333332	88.0	0.3314194577352471	0.13875598086124402	0.09569377990430622	0.07017543859649122	0.07814992025518341	0.07017543859649122	0.025518341307814996	1.6684981684981683	0.4227217321944625	0.8857142857142858	2.3095238095238093	0.16849816849816848	0.08480466595450716	0.021978021978021976	0.030205902019177	0.018315018315018312	0.029758382434563954	0.003663003663003663	0.04364972632898529
ARN2	620	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.571428571428573	0.5357142857142857	0.0714285714285714	1.0	SUBCELLULAR LOCATION: Endosome membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.	Siderophore iron transporter ARN2 (Triacetylfusarinine C permease) (Triacetylfusarinine C transporter 1)	ARN2_YEAST	23.0	2.2587697572631282	18.0	23.0	0.2879377767249482	0.0714285714285714	1.0	0.02258064516129032	0.4870967741935484	15.846153846153847	47.0	0.39274193548387104	0.13064516129032258	0.09516129032258064	0.07741935483870968	0.08548387096774193	0.07741935483870968	0.017741935483870958	1.6513975155279503	0.5292861344733454	0.6478260869565219	2.5555555555555554	0.17839889579020013	0.08858445266926178	0.012422360248447204	0.019641476150114155	0.006211180124223602	0.01521422200486446	0.006211180124223602	0.02239472841903099
ARR3	404	10	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.55	0.1	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:20655873, ECO:0000269|PubMed:21447319, ECO:0000269|PubMed:24291645, ECO:0000269|PubMed:26123064, ECO:0000305|PubMed:9374482}; Multi-pass membrane protein {ECO:0000255, ECO:0000305|PubMed:9374482}.	Arsenical-resistance protein 3 (Arsenic compounds resistance protein 3) (As(III)/H(+) and Sb(III)/H(+)antiporter)	ARR3_YEAST	21.0	0.0	21.0	21.0	0.2872281323269014	0.1	1.0	0.024752475247524754	0.5198019801980198	16.22222222222222	42.0	0.6086633663366336	0.12128712871287128	0.09405940594059406	0.0594059405940594	0.07673267326732673	0.0594059405940594	0.034653465346534656	1.9219047619047616	0.46765299071842914	0.9761904761904762	2.7047619047619054	0.12857142857142856	0.10443672475933956	0.019047619047619046	0.031586902765289526	0.009523809523809523	0.019047619047619046	0.009523809523809523	0.041513323271815936
ARV1	321	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	21.5	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12145310}; Multi-pass membrane protein {ECO:0000269|PubMed:12145310}. Golgi apparatus membrane {ECO:0000269|PubMed:12145310}; Multi-pass membrane protein {ECO:0000269|PubMed:12145310}.	Protein ARV1	ARV1_YEAST	21.0	0.8660254037844386	21.0	23.0	0.2795084971874737	0.25	1.0	0.012461059190031152	0.26791277258566976	9.333333333333334	14.0	0.32741433021806854	0.1588785046728972	0.1277258566978193	0.07165109034267912	0.1059190031152648	0.07165109034267912	0.05607476635514018	1.4679089026915115	0.4886548785295514	0.8478260869565217	2.076190476190477	0.19824016563146996	0.05331765438940805	0.05848861283643892	0.02128456024322162	0.022774327122153208	0.02282133300729669	0.03571428571428571	0.0394836284566119
ASG7	209	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endomembrane system {ECO:0000269|PubMed:11073983}; Multi-pass membrane protein {ECO:0000269|PubMed:11073983}.	Protein ASG7 (A-specific gene 7 protein)	ASG7_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.009569377990430622	0.20095693779904306	114.0	114.0	-0.2976076555023924	0.13875598086124402	0.14354066985645933	0.14354066985645933	0.11483253588516747	0.14354066985645933	0.0	2.25	0.23095238095238124	2.0190476190476185	2.480952380952381	0.21428571428571427	0.16666666666666666	0.023809523809523808	0.023809523809523808	0.023809523809523808	0.023809523809523808	0.0	0.0
ASI1	624	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	21.0	0.6	0.2	1.0	SUBCELLULAR LOCATION: Nucleus inner membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16735580, ECO:0000269|PubMed:17085444, ECO:0000269|PubMed:27831485}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16735580, ECO:0000269|PubMed:17085444}.	ERAD-associated E3 ubiquitin-protein ligase ASI1 (EC 2.3.2.27) (Amino acid sensor-independent protein 1)	ASI1_YEAST	21.0	0.0	21.0	21.0	0.282842712474619	0.2	1.0	0.008012820512820512	0.16826923076923078	30.0	43.0	-0.022115384615384634	0.1266025641025641	0.11378205128205128	0.11538461538461539	0.10096153846153846	0.11538461538461539	-0.0016025641025641107	1.8085714285714285	0.25964217484244745	1.4047619047619049	2.123809523809524	0.18095238095238092	0.1256276757930754	0.047619047619047616	0.04259177099999599	0.03809523809523809	0.035634832254989916	0.009523809523809523	0.05553287518900286
