gene	uniprot_accession	alphafold_available	af_n_residues	af_plddt_mean	af_plddt_median	af_plddt_std	af_plddt_min	af_plddt_max	af_frac_plddt_gt90	af_frac_plddt_70_90	af_frac_plddt_50_70	af_frac_plddt_lt50	af_radius_of_gyration	af_max_dimension	af_compactness_rg_per_residue	af_compactness_dmax_per_residue
CHS2	P14180	1	963.0	72.37671858774662	87.44	26.97922388667334	21.55	98.5	0.42782969885773625	0.24402907580477673	0.04984423676012461	0.2782969885773624	37.7056297607541	152.0828826725743	0.03915434035384642	0.15792615023112597
CHS3	P29465	1	1165.0	73.96776824034336	84.44	22.845641355077518	21.78	98.06	0.2686695278969957	0.4454935622317597	0.09356223175965665	0.192274678111588	44.3931345178056	157.0042506590188	0.038105694865069185	0.13476759713220499
CHS7	P38843	1	316.0	83.91677215189873	90.28	15.178220250106515	35.44	98.0	0.5063291139240507	0.29430379746835444	0.17405063291139242	0.02531645569620253	22.603722782086532	87.90956289846969	0.07153076829774219	0.27819481929895473
CNE1	P27825	1	502.0	81.90661354581673	89.845	16.591157658111463	32.5	98.81	0.48406374501992033	0.2788844621513944	0.16733067729083664	0.0697211155378486	33.78606036100517	124.05894619091363	0.06730290908566768	0.24712937488229808
COA1	P40452	1	197.0	79.98365482233501	90.19	18.32457917308608	44.06	98.62	0.5126903553299492	0.18781725888324874	0.19289340101522842	0.1065989847715736	36.13965449187762	109.59272153295584	0.18345002280140923	0.5563082311317555
COA3	Q3E7B2	1	85.0	90.46705882352941	93.06	7.8285330041164025	65.12	98.88	0.6470588235294118	0.3411764705882353	0.011764705882352941	0.0	28.174707781776764	76.93742481393564	0.3314671503738443	0.9051461742815957
COB	P00163	1	385.0	98.0971948051948	98.69	2.0262467192436713	74.94	98.94	0.9844155844155844	0.015584415584415584	0.0	0.0	22.844788101151806	79.65007564340414	0.05933711195104365	0.20688331335949126
COQ2	P32378	1	372.0	86.35639784946237	94.78	20.598151248934304	24.62	98.62	0.7419354838709677	0.12365591397849462	0.005376344086021506	0.12903225806451613	24.99494168688785	100.44699050245357	0.06719070345937593	0.2700187916732623
COS1	P53822	1	381.0	84.12774278215223	89.94	12.714608753117911	37.5	97.19	0.49606299212598426	0.3674540682414698	0.11286089238845144	0.023622047244094488	27.07504664346883	100.44697580813471	0.07106311454978696	0.2636403564517971
COS10	P52924	1	374.0	82.33254010695188	88.06	14.170398958725931	40.0	96.94	0.42780748663101603	0.3770053475935829	0.15240641711229946	0.0427807486631016	25.177742976629077	79.00670104491138	0.06732016838670876	0.21124786375644755
COS12	P53053	1	380.0	75.36994736842105	81.81	18.183894710411604	31.55	96.31	0.22894736842105262	0.45789473684210524	0.17105263157894737	0.14210526315789473	27.555589727317564	116.55474334835112	0.07251470980873043	0.3067230088114503
COS2	P0CX12	1	379.0	85.83150395778365	91.31	12.534131074846613	34.28	97.31	0.58311345646438	0.29815303430079154	0.09234828496042216	0.026385224274406333	26.872391965987	99.62331400831836	0.07090340888123219	0.26285834830690863
COS3	P0CX13	1	379.0	85.89796833773087	91.12	12.256741716632211	36.94	97.25	0.58311345646438	0.3034300791556728	0.08970976253298153	0.023746701846965697	26.819317397215357	99.26105727323278	0.07076337044120147	0.2619025257868939
COS4	P43542	1	379.0	84.7331926121372	90.56	13.141785925080026	38.31	96.69	0.5567282321899736	0.3087071240105541	0.09234828496042216	0.04221635883905013	26.501758174511345	96.92540418796303	0.06992548331005632	0.2557398527386887
COS5	P47187	1	383.0	85.15879895561358	90.25	12.594442498471683	36.12	97.06	0.5117493472584856	0.3785900783289817	0.07571801566579635	0.033942558746736295	27.104440558132723	98.89252847915256	0.0707687743032186	0.2582050351936098
COS6	P53344	1	381.0	83.92052493438321	90.0	12.876520443313426	36.47	97.06	0.49606299212598426	0.36220472440944884	0.11811023622047244	0.023622047244094488	27.088396481503217	97.24509195841196	0.0710981534947591	0.2552364618331023
COS7	Q07788	1	383.0	83.71903394255874	89.44	13.51599460020573	36.03	96.69	0.4595300261096606	0.4151436031331593	0.06266318537859007	0.06266318537859007	27.000634924155673	108.75812193119188	0.07049774131633335	0.2839637648333992
COS8	P38723	1	381.0	83.36068241469816	89.56	13.664282925963107	35.69	95.38	0.49081364829396323	0.3543307086614173	0.09186351706036745	0.06299212598425197	27.13479308045153	101.13898941555625	0.07121992934501714	0.26545666513269356
COS9	P36034	1	407.0	80.577199017199	87.88	18.38056582417699	24.61	97.31	0.42997542997543	0.36855036855036855	0.09828009828009827	0.10319410319410319	28.73895150460665	99.27697088952705	0.07061167445849299	0.24392376139932936
COT1	P32798	1	439.0	70.70824601366742	85.62	24.405906747491837	25.12	95.0	0.28929384965831434	0.3439635535307517	0.03416856492027335	0.3325740318906606	33.068071698556864	107.84789421217272	0.0753259036413596	0.24566718499355972
COX1	P00401	1	534.0	92.92460674157303	96.38	10.029025037231074	39.97	98.56	0.8520599250936329	0.0898876404494382	0.04681647940074907	0.011235955056179775	23.099747566944153	78.95623418704821	0.04325795424521377	0.14785811645514646
COX10	P21592	1	462.0	78.62826839826839	95.315	26.517039968478137	25.05	98.81	0.6341991341991342	0.0735930735930736	0.045454545454545456	0.24675324675324675	30.183294358651565	110.85694535300891	0.06533180597110728	0.23995009816668594
COX11	P19516	1	300.0	75.3704	88.0	21.552940847441988	26.84	98.12	0.4166666666666667	0.23333333333333334	0.14666666666666667	0.20333333333333334	37.916526730380745	139.92120812800323	0.1263884224346025	0.4664040270933441
COX13	P32799	1	129.0	91.72263565891473	95.94	11.168989288895958	55.84	98.75	0.8294573643410853	0.07751937984496124	0.09302325581395349	0.0	36.737852323986	97.87194984263877	0.2847895528991163	0.7586972856018509
COX14	P39103	1	70.0	80.9477142857143	81.53	14.596575348977147	53.47	98.19	0.4	0.34285714285714286	0.2571428571428571	0.0	31.289499947188386	114.33283890029145	0.4469928563884055	1.6333262700041635
COX15	P40086	1	486.0	83.66271604938272	93.69	20.9206972563783	30.55	98.75	0.6707818930041153	0.12345679012345678	0.043209876543209874	0.16255144032921812	30.913107524178603	131.21690833120556	0.06360721712793951	0.2699936385415752
COX16	P47081	1	118.0	82.15330508474578	82.0	9.631908047512542	61.0	97.06	0.3220338983050847	0.559322033898305	0.11864406779661017	0.0	36.82998792290783	104.78028473429532	0.3121185417195579	0.887968514697418
COX18	P53239	1	316.0	79.29012658227848	89.44	19.378264183584324	27.33	96.06	0.47468354430379744	0.2626582278481013	0.12341772151898735	0.13924050632911392	31.435000251826605	116.40892565864527	0.09947784889818546	0.3683826761349534
COX2	P00410	1	251.0	93.82043824701195	97.62	11.981971891368678	39.22	98.75	0.8924302788844621	0.055776892430278883	0.00796812749003984	0.043824701195219126	24.932012304681084	89.21614802825776	0.09933072631347045	0.3554428208297122
COX20	Q04935	1	205.0	74.86073170731707	78.06	17.261589389308625	33.06	96.0	0.3024390243902439	0.2975609756097561	0.3073170731707317	0.09268292682926829	33.36486584196077	94.12100363893279	0.16275544313151596	0.4591268470191843
COX26	Q2V2P9	1	66.0	79.18939393939394	83.03	14.256762550472997	50.56	95.06	0.3787878787878788	0.3333333333333333	0.2878787878787879	0.0	20.49476326044531	63.731882217615386	0.3105267160673532	0.9656345790547786
COX3	P00420	1	269.0	95.83814126394051	97.06	4.513120842845479	63.41	98.62	0.9479553903345725	0.048327137546468404	0.0037174721189591076	0.0	22.52671864687779	83.23902351061069	0.08374244850140442	0.3094387491100769
COX5A	P00424	1	153.0	89.01686274509802	93.44	11.589938980963977	47.91	98.44	0.7712418300653595	0.09803921568627451	0.12418300653594772	0.006535947712418301	39.713770222271464	126.5850769443223	0.2595671256357612	0.8273534440805379
COX5B	P00425	1	151.0	90.74046357615893	94.75	10.703540439069332	52.97	98.5	0.8145695364238411	0.07947019867549669	0.10596026490066225	0.0	40.44888997788615	141.17112902077392	0.2678734435621599	0.9349081392104233
COX7	P10174	1	60.0	95.401	97.315	6.12145835020817	62.84	98.5	0.9166666666666666	0.06666666666666667	0.016666666666666666	0.0	20.917607649497906	60.368167704511286	0.34862679415829845	1.0061361284085215
COX8	P04039	1	78.0	83.77179487179487	93.5	16.38947416621723	55.19	98.5	0.5897435897435898	0.11538461538461539	0.2948717948717949	0.0	20.80890330888774	58.730115145468595	0.2667808116524069	0.7529501941726743
COX9	P07255	1	59.0	96.17745762711863	97.56	4.635948915799166	73.44	98.81	0.9152542372881356	0.0847457627118644	0.0	0.0	24.118845537422168	75.76671066504075	0.40879399215969775	1.284181536695606
COY1	P34237	1	679.0	76.54270986745213	83.69	17.83734839217932	33.97	95.88	0.23858615611192932	0.5198821796759941	0.09425625920471281	0.14727540500736377	68.99999506245625	276.7415872253392	0.10162002218329344	0.4075722934099251
CPR4	P25334	1	318.0	86.96446540880504	95.72	17.538107983258946	29.41	98.88	0.7138364779874213	0.10377358490566038	0.11320754716981132	0.06918238993710692	27.57506420112033	127.63721479646912	0.08671403836830292	0.4013748892970727
CPS1	P27614	1	576.0	89.43621527777776	96.75	19.68400399071371	21.88	98.94	0.8420138888888888	0.052083333333333336	0.005208333333333333	0.10069444444444445	26.538934196292786	97.10199975798645	0.04607453853523053	0.16857986069094869
CPT1	P17898	1	393.0	92.07412213740459	94.06	7.372155805923579	55.53	98.38	0.7888040712468194	0.1806615776081425	0.030534351145038167	0.0	22.04683474576283	76.52448870133011	0.05609881614697921	0.1947188007667433
CRC1	Q12289	1	327.0	84.14250764525994	91.19	18.10810911525728	28.77	97.62	0.5840978593272171	0.27217125382262997	0.045871559633027525	0.09785932721712538	26.130250489308548	113.023171911781	0.07990902290308424	0.34563661135101226
CRD1	Q07560	1	283.0	76.15579505300353	84.38	19.826497162608312	28.12	95.5	0.3286219081272085	0.38869257950530034	0.13427561837455831	0.14840989399293286	29.677613800176545	124.47244312296597	0.10486789328684291	0.43983195449811296
CSC1	Q06538	1	782.0	80.65386189258312	88.56	18.053601837465415	24.19	98.38	0.4322250639386189	0.3734015345268542	0.08951406649616368	0.10485933503836317	33.335136012129155	128.53560360071444	0.04262805116640557	0.16436777954055554
CSF1	Q12150	0														
CSG2	P35206	1	410.0	74.21182926829268	83.5	19.372981835287074	31.16	94.81	0.2658536585365854	0.3829268292682927	0.17317073170731706	0.17804878048780487	27.518052054668377	108.30683256840263	0.06711720013333751	0.26416300626439665
CSH1	P38287	1	376.0	83.31468085106383	91.655	19.07562259947807	25.05	98.88	0.5558510638297872	0.2473404255319149	0.10372340425531915	0.09308510638297872	27.01498190027273	95.4707865946437	0.07184835611774662	0.2539116664751162
CSM4	Q08955	1	156.0	85.96980769230768	91.56	13.447782701189158	49.62	97.44	0.5705128205128205	0.2692307692307692	0.15384615384615385	0.00641025641025641	67.30290463670367	227.4963494058751	0.4314288758763056	1.458309932088943
CTP1	P38152	1	299.0	87.23799331103679	91.06	11.512252858275176	30.14	96.75	0.5819397993311036	0.3377926421404682	0.05351170568561873	0.026755852842809364	21.15522116022543	71.8553196986834	0.0707532480275098	0.24031879497887426
CTR1	P49573	1	406.0	54.84110837438424	46.765	19.42837292176753	28.03	93.75	0.07142857142857142	0.18226600985221675	0.21182266009852216	0.5344827586206896	43.512653452486255	168.50239349041897	0.10717402328198584	0.4150305258384704
CTR2	P38865	1	189.0	67.59502645502646	63.81	13.751580712385293	42.34	91.69	0.026455026455026454	0.38095238095238093	0.4973544973544973	0.09523809523809523	23.49895187218432	85.88549225567726	0.12433307868880593	0.45442059394538237
CTR3	Q06686	1	241.0	78.04360995850624	84.06	15.830520047569452	30.19	96.75	0.25311203319502074	0.49377593360995853	0.16597510373443983	0.08713692946058091	27.068346574663877	115.99766790759202	0.11231679076624015	0.4813181240978922
CUE1	P38428	1	203.0	76.49847290640395	87.62	19.204768807736933	36.59	94.94	0.43842364532019706	0.2019704433497537	0.2019704433497537	0.15763546798029557	31.012863748783413	92.12245853210823	0.15277272782651927	0.4538052144438829
CWH41	P53008	1	833.0	91.95048019207682	95.88	11.64911473886267	39.88	98.81	0.8247298919567827	0.11284513805522209	0.030012004801920768	0.03241296518607443	29.720543971001312	125.56258075159175	0.03567892433493555	0.15073539105833345
CWH43	P25618	1	953.0	89.21413431269676	93.69	14.45407663190616	22.2	98.75	0.7114375655823715	0.21825813221406087	0.025183630640083946	0.04512067156348373	36.69832010065425	128.08177041640235	0.03850820577193521	0.13439849991227948
CYB5	P40312	1	120.0	80.58324999999999	87.94	17.99479907095844	30.97	96.81	0.44166666666666665	0.3416666666666667	0.09166666666666666	0.125	17.762653730226532	58.31948152204373	0.14802211441855442	0.4859956793503644
CYT1	P07143	1	309.0	87.80106796116505	98.0	20.300094627895955	28.27	98.88	0.7669902912621359	0.05825242718446602	0.08090614886731391	0.09385113268608414	31.815702745402902	109.43514331328853	0.10296343930551101	0.35415903984883024
DAL4	Q04895	1	635.0	81.03042519685039	88.38	19.790611047817077	20.23	98.19	0.42362204724409447	0.41732283464566927	0.05196850393700787	0.10708661417322834	26.91935903803289	93.4803274598458	0.04239269139847699	0.14721311410999338
DAL5	P15365	1	543.0	81.4734990791897	86.88	15.253779554688661	27.78	96.0	0.31860036832412525	0.5285451197053407	0.08839779005524862	0.06445672191528545	28.261318398350316	128.86621314370964	0.05204662688462305	0.23732267613942845
DAP2	P18962	1	818.0	91.58224938875306	96.0	12.799449620517752	33.94	98.94	0.8215158924205379	0.1039119804400978	0.039119804400977995	0.035452322738386305	32.329013061364364	129.17182090920605	0.039522020857413645	0.15791176150269687
DCV1	P43595	1	202.0	77.14430693069308	79.905	12.72878614781797	39.84	94.81	0.16831683168316833	0.5742574257425742	0.22772277227722773	0.0297029702970297	21.302671445195344	81.32635898649343	0.10545876953067002	0.40260573755689816
DER1	P38307	1	211.0	82.92308056872038	87.94	12.036803809995963	36.72	94.62	0.3033175355450237	0.5450236966824644	0.12796208530805686	0.023696682464454975	18.50437931533575	59.68216527573375	0.08769848016746801	0.2828538638660367
DFG10	P40526	1	253.0	91.89778656126482	95.94	9.654533547799716	50.47	98.69	0.758893280632411	0.19367588932806323	0.04743083003952569	0.0	19.332059922312517	69.09227558852002	0.07641130404076094	0.27309199837359693
DFG16	Q99234	1	619.0	63.801809369951535	67.38	20.503141789016777	29.23	95.69	0.0791599353796446	0.39095315024232635	0.22294022617124395	0.3069466882067851	42.16241698076125	144.51382038061274	0.06811375925809572	0.2334633608733647
DFM1	Q12743	1	341.0	69.19222873900294	79.62	23.274549849407325	23.42	95.56	0.2404692082111437	0.3519061583577713	0.12023460410557185	0.2873900293255132	30.324897753653534	108.99493813475927	0.08892931892567019	0.31963324966205064
DGA1	Q08650	1	418.0	79.05296650717703	90.06	20.692449118699766	31.72	98.31	0.5047846889952153	0.1937799043062201	0.15311004784688995	0.14832535885167464	28.600087590429684	106.81040185300307	0.06842126217806145	0.25552727716029444
DGK1	Q12382	1	290.0	83.18989655172413	95.53	23.912832054899944	26.25	98.88	0.696551724137931	0.10344827586206896	0.027586206896551724	0.1724137931034483	28.18983178018663	99.3269862122072	0.09720631648340217	0.342506849007611
DIC1	Q06143	1	298.0	80.85775167785235	84.47	11.55864669420358	30.28	92.0	0.0738255033557047	0.8187919463087249	0.07046979865771812	0.03691275167785235	21.567410929680925	88.67447741599608	0.07237386218013733	0.29756536045636267
DIE2	P50076	1	525.0	91.69647619047618	95.75	12.047378990267859	30.62	98.81	0.7752380952380953	0.18285714285714286	0.009523809523809525	0.03238095238095238	25.586627147856596	110.62117761079928	0.04873643266258399	0.210707004972951
DIP5	P53388	1	608.0	81.39152960526316	90.75	20.366438452979253	26.41	98.25	0.53125	0.2878289473684211	0.049342105263157895	0.13157894736842105	27.854283176121438	103.50155858246774	0.04581296575019973	0.1702328266159009
DLT1	Q04216	1	342.0	72.46108187134503	84.345	23.308748533249904	25.83	97.94	0.3304093567251462	0.3157894736842105	0.07894736842105263	0.27485380116959063	36.94286934620589	113.20425447835431	0.10802008580761956	0.3310065920419717
DNF1	P32660	1	1571.0	75.64567791215785	85.94	22.154149191210053	25.8	97.25	0.31954169318905157	0.42393380012730747	0.06810948440483769	0.1884150222788033	41.673276079661875	141.3126961068962	0.02652659203033856	0.08995079319344125
DNF2	Q12675	1	1612.0	74.87268610421836	87.0	24.00081236307583	25.23	97.81	0.37344913151364767	0.36042183622828783	0.03970223325062035	0.22642679900744417	42.19196918736097	152.21300856694214	0.02617367815593112	0.09442494327974078
DNF3	Q12674	1	1656.0	70.81827898550725	81.25	22.297435601820588	23.25	95.88	0.18478260869565216	0.46618357487922707	0.11896135265700483	0.23007246376811594	43.187055270546665	150.7925965390874	0.026079139656127213	0.09105833124341027
DPL1	Q05567	1	589.0	90.50157894736842	96.81	14.536964535775532	28.72	98.94	0.7419354838709677	0.1799660441426146	0.027164685908319185	0.050933786078098474	30.274311165696535	113.26797825510968	0.051399509619179176	0.19230556579814886
DPM1	P14020	1	267.0	91.06689138576779	94.19	9.656516171411267	46.38	98.88	0.7340823970037453	0.20599250936329588	0.056179775280898875	0.003745318352059925	20.071544017203166	76.01869089243776	0.07517432216180961	0.2847141980990178
DPP1	Q05521	1	289.0	91.33110726643598	97.12	14.27683683643677	35.38	98.88	0.8166089965397924	0.08996539792387544	0.04152249134948097	0.05190311418685121	24.628213976215687	102.0805414758366	0.08521873348171517	0.35321986669839656
